Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
13039,1.51,Very Good,D,VS2,63.2,58.0,7.29,7.33,4.62,14416
1943,0.51,Very Good,E,VS2,60.0,57.0,5.15,5.19,3.1,1549
5871,0.51,Ideal,H,SI2,62.0,55.0,5.12,5.14,3.18,1435
8951,0.52,Ideal,D,SI1,61.2,57.0,5.18,5.22,3.18,1429
14513,0.33,Good,I,VVS2,63.7,56.0,4.4,4.36,2.79,743
23837,0.9,Ideal,J,VS1,61.6,55.0,6.24,6.27,3.85,3587
26622,1.56,Ideal,E,SI2,61.2,56.0,7.53,7.49,4.59,8518
1067,1.06,Ideal,H,SI1,62.7,57.0,6.53,6.48,4.08,4196
14745,0.54,Ideal,G,SI2,60.4,59.0,5.24,5.29,3.18,1153
21644,1.5,Very Good,E,SI1,62.0,57.0,7.25,7.33,4.52,11690
14637,0.23,Ideal,F,VVS2,61.4,57.0,3.96,3.99,2.44,538
14813,0.75,Ideal,D,SI2,62.2,55.0,5.83,5.87,3.64,2757
26609,0.5,Very Good,E,VS2,63.6,59.0,4.99,5.04,3.19,1446
2022,0.52,Ideal,G,VS2,60.8,57.0,5.19,5.21,3.16,1595
7463,1.12,Premium,G,VS1,58.4,58.0,6.87,6.84,4.0,7338
19081,1.03,Very Good,F,SI2,62.2,56.0,6.51,6.48,4.04,4449
4997,0.41,Ideal,G,IF,61.5,57.0,4.78,4.82,2.95,1269
1485,0.38,Ideal,E,SI2,61.5,55.0,4.69,4.72,2.89,603
900,0.31,Premium,E,VS2,61.6,59.0,4.32,4.35,2.67,680
5529,1.05,Premium,G,SI2,61.8,60.0,6.49,6.46,4.0,4198
781,1.21,Very Good,H,SI1,60.2,58.0,6.89,6.93,4.16,6229
10751,0.71,Ideal,G,VS2,60.6,56.0,5.76,5.8,3.5,2911
21877,1.46,Premium,I,SI2,62.4,59.0,7.21,7.16,4.49,5519
17382,0.4,Premium,F,VS1,62.5,57.0,4.72,4.69,2.94,1050
17753,1.2,Ideal,J,SI2,59.1,62.0,6.97,6.94,4.11,4509
6078,0.41,Premium,F,VS2,61.3,58.0,4.84,4.79,2.95,1107
9656,0.26,Ideal,D,VVS2,62.5,56.0,4.11,4.08,2.56,769
11498,1.55,Very Good,H,VS2,61.3,61.0,7.39,7.46,4.55,11602
25904,0.32,Ideal,H,VS1,60.2,56.0,4.44,4.49,2.69,561
24478,0.41,Premium,G,VS2,60.8,59.0,4.78,4.8,2.91,827
2685,0.3,Good,H,SI1,63.9,55.0,4.24,4.27,2.72,421
15513,0.91,Premium,H,SI1,62.2,60.0,6.22,6.16,3.85,3669
23956,2.02,Premium,G,SI2,63.0,59.0,8.05,7.95,5.03,15014
8170,1.0,Premium,F,SI1,61.2,58.0,6.44,6.4,3.93,5292
18549,1.33,Fair,F,I1,62.0,56.0,7.05,7.01,4.36,4698
1557,0.31,Ideal,D,VS2,62.7,57.0,4.3,4.34,2.71,734
17526,0.7,Premium,G,SI2,58.0,60.0,5.91,5.88,3.42,2268
18468,0.44,Very Good,G,SI1,,61.0,4.83,4.88,2.99,772
16778,1.0,Premium,D,SI2,62.4,58.0,6.36,6.33,3.96,4816
23051,0.72,Ideal,H,VS1,60.7,55.0,5.83,5.85,3.54,3274
378,0.9,Ideal,F,SI2,61.8,56.0,6.18,6.21,3.83,4593
8662,0.32,Very Good,I,SI1,62.4,58.0,4.42,4.46,2.77,388
18676,1.0,Very Good,F,VS2,63.3,55.0,6.34,6.29,4.0,6382
16304,0.52,Ideal,E,VS1,61.7,56.0,5.13,5.18,3.18,1742
5878,0.42,Ideal,I,VVS1,62.7,55.0,4.8,4.77,3.0,945
3593,0.32,Premium,G,VS2,61.1,58.0,4.45,4.42,2.71,720
16174,0.41,Ideal,E,VVS2,61.5,55.0,4.79,4.83,2.96,1187
12478,0.36,Premium,F,SI1,61.1,59.0,4.55,4.59,2.79,600
23202,1.0,Very Good,I,VS2,63.2,58.0,6.43,6.32,4.03,3265
12125,0.7,Very Good,I,VS1,62.4,58.0,5.62,5.67,3.52,1971
11168,0.71,Good,G,SI2,58.2,64.0,5.82,5.77,3.37,1902
21493,1.01,Very Good,F,SI1,63.1,59.0,6.3,6.37,4.0,5010
8378,0.33,Ideal,G,VVS1,60.4,58.0,4.5,4.51,2.72,802
4937,0.5,Premium,F,VVS2,62.3,58.0,5.06,5.11,3.17,2052
2912,0.51,Very Good,I,SI2,60.5,56.0,5.23,5.25,3.17,1105
23694,0.54,Ideal,G,SI1,60.0,57.0,5.31,5.36,3.2,1999
1673,0.41,Ideal,E,VS1,61.8,57.0,4.79,4.76,2.95,1153
10900,0.74,Ideal,H,VS1,62.1,55.0,5.82,5.84,3.62,3254
9354,1.2,Premium,E,SI1,,57.0,6.98,6.84,4.17,7362
7907,1.02,Premium,G,VS2,62.6,59.0,6.43,6.39,4.01,6087
15544,1.01,Very Good,D,VS2,61.9,59.0,6.35,6.44,3.96,7422
26076,0.55,Ideal,H,VVS1,61.6,55.0,5.26,5.29,3.25,2303
14590,0.57,Premium,F,VS2,60.3,58.0,5.44,5.4,3.27,1847
9232,0.9,Good,F,SI2,58.0,57.0,6.34,6.41,3.7,3770
488,0.31,Ideal,G,VVS2,62.1,56.0,4.32,4.35,2.69,707
19670,0.71,Good,F,VS2,57.8,60.0,5.9,5.87,3.4,2801
9275,2.06,Ideal,I,SI2,61.4,57.0,8.22,8.18,5.03,10728
9924,0.7,Good,I,SI1,63.8,57.0,5.66,5.63,3.6,2142
6004,0.91,Premium,E,SI1,60.5,61.0,6.23,6.19,3.76,4138
19891,1.51,Good,I,VS2,62.2,59.0,7.19,7.3,4.51,8951
22629,1.0,Very Good,G,SI1,59.3,63.0,6.48,6.44,3.83,4827
17732,1.02,Premium,F,VVS2,61.5,60.0,6.5,6.45,3.98,8445
14357,1.51,Ideal,I,SI2,61.2,58.0,7.33,7.42,4.51,7362
4610,0.95,Fair,J,SI1,58.0,66.0,6.5,6.46,3.76,3154
25456,2.4,Premium,J,SI1,59.7,58.0,8.75,8.71,5.21,16304
6014,0.3,Ideal,E,VS2,61.5,55.0,4.3,4.34,2.66,673
22771,1.03,Very Good,H,SI1,60.4,60.0,6.41,6.53,3.91,5050
10838,0.47,Ideal,H,SI2,61.8,54.0,5.01,5.05,3.11,782
8319,0.52,Ideal,I,SI1,61.8,56.0,5.15,5.18,3.19,1075
1481,1.05,Premium,G,SI2,62.7,54.0,6.51,6.48,4.07,4018
22925,0.38,Ideal,F,VS2,61.9,55.0,4.68,4.64,2.89,969
2837,0.4,Premium,F,VS1,62.4,59.0,4.67,4.69,2.92,982
18882,0.92,Premium,F,SI2,62.1,60.0,6.21,6.26,3.87,3083
24614,0.7,Very Good,E,SI2,63.2,61.0,5.62,5.59,3.54,2307
5159,1.53,Ideal,I,SI1,,57.0,7.33,7.37,4.59,8981
18961,1.38,Premium,G,VS1,62.4,58.0,7.14,7.09,4.44,10850
8837,1.03,Premium,H,SI1,61.9,58.0,6.49,6.43,4.0,4932
10488,1.5,Ideal,F,VS2,61.7,54.0,7.28,7.31,4.5,14092
23551,0.32,Ideal,H,VVS1,61.6,56.0,4.41,4.39,2.71,936
21965,0.52,Ideal,D,VVS2,62.3,56.0,5.12,5.15,3.2,2362
9910,0.34,Ideal,E,VS1,62.2,55.0,4.52,4.49,2.8,1033
3141,0.71,Ideal,G,VS1,62.6,57.0,5.67,5.7,3.56,2930
20186,0.31,Ideal,D,SI1,61.9,57.0,4.36,4.33,2.69,732
18510,2.08,Ideal,G,SI2,61.8,56.0,8.22,8.18,5.07,18124
19708,0.7,Ideal,G,VVS2,60.6,56.0,5.69,5.82,3.49,3191
23657,0.24,Very Good,F,VVS2,60.5,59.0,3.98,4.05,2.43,552
14995,1.53,Ideal,G,SI2,62.5,57.0,7.39,7.32,4.6,9596
20461,0.33,Ideal,G,VVS2,61.5,55.0,4.47,4.51,2.76,713
16913,0.34,Premium,E,SI1,59.0,60.0,4.62,4.56,2.71,765
17430,0.25,Very Good,F,VVS2,62.0,59.0,3.99,4.04,2.49,576
4,0.42,Ideal,F,VS1,61.6,56.0,4.82,4.8,2.96,1082
18751,0.31,Ideal,D,SI1,62.4,53.0,4.35,4.33,2.71,732
18164,0.31,Good,I,VS1,,56.0,4.27,4.32,2.74,489
7224,0.71,Good,I,VS1,63.8,53.0,5.7,5.64,3.62,2104
9979,0.21,Premium,E,SI1,59.8,61.0,3.89,3.84,2.31,326
5758,0.54,Very Good,F,VS1,60.0,59.0,5.26,5.32,3.17,1653
23687,0.36,Premium,G,VS1,62.3,59.0,4.55,4.5,2.82,932
13203,0.43,Ideal,I,VVS1,62.2,57.0,4.81,4.84,3.0,905
26472,0.7,Ideal,F,SI1,62.3,57.0,5.68,5.64,3.53,2596
25155,0.25,Ideal,G,VS1,62.5,55.0,4.0,4.02,2.51,454
22607,0.3,Premium,I,VS1,60.5,60.0,4.33,4.3,2.61,608
22890,0.32,Ideal,G,VS1,60.7,56.0,4.43,4.46,2.7,602
2498,1.56,Very Good,H,SI2,58.7,63.0,7.73,7.55,4.49,7583
10031,0.53,Ideal,F,VVS1,61.4,57.0,5.2,5.23,3.2,2834
9302,0.6,Premium,D,SI2,61.4,56.0,5.43,5.41,3.33,1385
11103,1.52,Ideal,H,SI2,62.0,60.0,7.31,7.37,4.55,8620
17279,0.69,Ideal,F,VVS1,61.6,56.0,5.69,5.71,3.51,3784
22058,0.3,Ideal,H,VS1,62.1,54.0,4.32,4.35,2.69,526
15170,1.52,Ideal,I,VS1,60.7,60.0,7.4,7.42,4.5,10392
22428,0.91,Very Good,I,VS2,,58.0,6.13,6.19,3.85,3579
4396,0.96,Ideal,J,VS2,61.5,57.0,6.32,6.36,3.9,3326
744,0.52,Ideal,D,VVS2,60.4,57.0,5.25,5.28,3.18,2426
13095,0.32,Ideal,G,VVS1,61.1,55.0,4.43,4.45,2.71,814
19357,0.53,Ideal,D,VVS1,62.1,57.0,5.15,5.18,3.21,3442
22438,0.9,Premium,G,VS1,62.7,58.0,6.15,6.06,3.83,4579
2364,0.77,Fair,I,VS1,65.1,57.0,5.65,5.77,3.72,2184
17678,0.38,Very Good,D,VS2,58.8,61.0,4.72,4.77,2.79,871
22135,0.53,Ideal,E,VS2,61.5,56.0,5.22,5.25,3.22,1948
25233,0.4,Very Good,G,SI1,60.0,63.0,4.76,4.8,2.87,702
17028,0.43,Very Good,G,VS2,61.0,56.0,4.87,4.89,2.98,844
15550,0.53,Premium,E,SI1,62.2,56.0,5.22,5.16,3.23,1654
11169,0.3,Good,F,SI2,63.3,55.0,4.29,4.33,2.73,394
10718,0.32,Ideal,D,SI2,61.4,56.0,4.43,4.46,2.73,477
25408,0.75,Ideal,E,VS2,60.2,57.0,5.93,5.9,3.56,3136
19706,1.05,Premium,F,VS2,62.6,58.0,6.5,6.47,4.06,7154
2389,0.73,Ideal,G,SI1,62.1,54.0,5.78,5.81,3.6,2583
2387,0.27,Very Good,F,VVS2,62.3,59.0,4.14,4.18,2.59,591
14215,0.3,Premium,G,SI2,62.7,55.0,4.29,4.26,2.68,452
26057,1.16,Ideal,G,VVS1,60.5,57.0,6.78,6.83,4.12,9075
21625,0.37,Good,H,SI1,63.2,57.0,4.54,4.58,2.88,533
418,0.3,Premium,G,VS2,61.6,60.0,4.33,4.28,2.65,675
1162,0.24,Very Good,H,VVS2,61.5,56.0,3.99,4.01,2.46,449
13121,2.22,Ideal,I,VS2,61.3,56.0,8.36,8.45,5.15,18363
15487,0.38,Premium,E,VS2,62.2,59.0,4.63,4.67,2.89,866
5149,1.03,Very Good,F,SI2,63.1,57.0,6.42,6.38,4.04,3668
951,0.9,Fair,D,SI1,66.4,59.0,5.97,5.92,3.95,3382
18016,1.23,Ideal,I,VVS1,62.1,57.0,6.83,6.9,4.26,6989
26641,0.51,Very Good,D,SI1,60.4,61.0,5.09,5.14,3.09,1425
15488,1.66,Premium,G,SI2,59.1,58.0,7.77,7.69,4.57,10030
14694,0.33,Premium,G,VS1,61.9,58.0,4.43,4.46,2.75,666
1171,1.06,Ideal,F,SI1,61.7,55.1,6.56,6.58,4.06,6249
8415,1.25,Ideal,I,SI2,62.0,57.0,6.92,6.85,4.27,5355
4770,0.81,Fair,F,SI2,68.8,79.0,5.26,5.2,3.58,2301
34,0.77,Premium,E,VS1,60.8,56.0,5.95,5.9,3.6,3260
7235,0.23,Ideal,F,VVS1,62.7,57.0,3.9,3.92,2.45,530
25239,0.7,Ideal,E,VS1,62.3,54.0,5.67,5.72,3.55,2930
1152,0.3,Ideal,G,IF,62.0,56.0,4.3,4.31,2.67,895
26503,0.72,Good,E,VS2,60.8,62.0,5.73,5.78,3.5,3140
21707,1.51,Very Good,H,SI2,62.3,58.0,7.31,7.35,4.57,9107
25791,1.01,Premium,H,SI2,60.3,60.0,6.49,6.45,3.9,4412
15099,0.3,Ideal,G,VVS2,,57.0,4.32,4.28,2.71,878
7094,1.0,Very Good,F,SI1,63.1,59.0,6.29,6.22,3.95,4234
623,1.0,Good,J,VS2,58.7,61.0,6.5,6.52,3.82,3769
977,0.38,Ideal,G,SI2,62.8,57.0,4.58,4.59,2.88,566
13957,1.04,Very Good,H,SI1,,63.0,6.59,6.55,3.87,4484
16693,1.06,Ideal,G,VS1,61.7,55.0,6.53,6.56,4.04,8093
7098,0.31,Good,D,SI1,63.9,54.0,4.27,4.3,2.74,571
18139,0.4,Ideal,E,VS2,62.6,57.0,4.7,4.73,2.95,912
9707,0.31,Very Good,H,VS2,63.1,58.0,4.32,4.27,2.71,628
6213,0.3,Premium,H,VVS2,62.0,58.0,4.3,4.35,2.68,605
25214,0.4,Premium,D,SI1,60.9,60.0,4.74,4.78,2.9,689
22939,0.32,Ideal,H,IF,62.1,54.0,4.41,4.45,2.75,814
10241,0.6,Premium,D,SI2,62.0,57.0,5.43,5.35,3.34,1196
17951,0.24,Ideal,F,VVS2,61.0,56.0,4.05,4.08,2.48,678
11315,1.2,Premium,J,VS2,60.8,60.0,6.85,6.89,4.18,4839
20710,0.36,Premium,D,VS2,59.1,58.0,4.63,4.68,2.75,852
22981,0.5,Ideal,D,VS1,61.6,57.0,5.09,5.13,3.15,1923
26314,0.52,Ideal,G,SI2,63.0,55.0,5.14,5.12,3.23,1151
11792,0.52,Ideal,G,VVS2,60.9,56.0,5.22,5.26,3.19,1858
2890,0.31,Ideal,E,VVS1,61.3,56.0,4.39,4.43,2.7,1064
10674,1.01,Premium,D,SI1,,59.0,6.4,6.43,3.96,5210
2478,0.57,Very Good,F,SI2,60.1,56.0,5.4,5.42,3.25,1235
4445,0.72,Premium,F,SI1,59.5,62.0,5.85,5.74,3.45,2670
24845,0.56,Premium,F,SI2,60.2,58.0,5.36,5.33,3.22,1715
2665,0.55,Ideal,F,VS2,61.4,56.0,5.28,5.31,3.25,1715
10244,1.51,Fair,J,VS1,65.2,56.0,7.16,7.11,4.65,7139
26861,0.3,Ideal,E,VS2,61.4,56.0,4.32,4.34,2.66,795
20175,0.9,Good,F,SI1,63.6,59.0,6.07,6.12,3.88,3950
11271,0.9,Premium,E,VS2,61.4,57.0,6.19,6.16,3.79,4435
8450,0.73,Premium,D,VS1,60.0,58.0,5.9,5.86,3.53,3557
1365,0.4,Very Good,E,VS1,61.8,56.0,4.74,4.77,2.94,1053
4882,1.01,Very Good,D,VVS2,62.5,59.0,6.34,6.4,3.98,10453
15514,0.31,Ideal,G,VVS2,62.4,54.0,4.37,4.38,2.73,687
6129,0.76,Premium,J,VS1,61.1,58.0,5.85,5.91,3.59,2148
18107,0.59,Premium,F,VS2,61.5,58.0,5.45,5.41,3.34,1769
2038,0.71,Fair,F,VS1,57.3,67.0,5.96,5.76,3.36,2707
11463,1.5,Premium,G,VS1,62.4,60.0,7.29,7.22,4.53,13009
16063,1.2,Good,E,SI1,59.9,64.0,6.84,6.79,4.08,6653
386,1.05,Very Good,G,SI1,61.6,57.0,6.51,6.54,4.02,5197
9377,1.01,Ideal,F,SI2,62.4,54.0,6.41,6.44,4.01,5154
18196,0.31,Ideal,E,IF,62.2,54.0,4.33,4.35,2.7,987
8032,1.06,Premium,F,VS2,61.8,60.0,6.58,6.53,4.05,6673
11351,1.5,Premium,J,SI2,61.0,60.0,7.34,7.3,4.46,6048
25000,0.5,Ideal,D,SI2,61.3,54.0,5.11,5.03,3.11,1063
3646,1.07,Premium,G,I1,62.3,60.0,6.55,6.51,4.07,3547
16739,0.51,Very Good,E,VS1,61.6,59.0,5.1,5.12,3.15,1778
220,0.24,Very Good,H,VVS2,61.4,57.0,4.02,4.04,2.47,449
24507,0.33,Ideal,D,VS1,61.0,56.0,4.47,4.45,2.72,1077
18949,0.63,Very Good,D,SI1,62.8,57.0,5.46,5.49,3.44,1939
24769,0.33,Ideal,D,SI1,60.9,56.0,4.46,4.5,2.73,736
3896,1.2,Ideal,G,VVS1,61.2,56.0,6.89,6.86,4.21,9570
1899,0.54,Ideal,E,VS2,61.6,59.0,5.21,5.24,3.22,1695
12311,1.11,Ideal,I,SI1,61.9,57.0,6.62,6.67,4.11,4709
11979,0.3,Premium,H,SI2,61.9,60.0,4.29,4.27,2.65,485
12695,1.1,Ideal,I,SI1,62.1,57.0,6.6,6.64,4.11,5037
16704,0.33,Good,E,SI1,63.4,55.0,4.37,4.4,2.78,579
19150,0.7,Premium,F,VVS2,58.7,60.0,5.8,5.75,3.39,3062
2089,1.01,Very Good,D,VVS1,62.8,57.0,6.36,6.41,4.01,13312
15792,0.4,Premium,E,VS2,62.5,58.0,4.73,4.65,2.93,975
9564,0.41,Premium,E,VVS2,60.9,56.0,4.84,4.78,2.93,1231
1534,1.06,Ideal,E,SI1,58.8,57.0,6.71,6.66,3.93,5877
19249,0.9,Good,D,SI1,63.2,62.0,6.06,6.13,3.85,4068
2000,1.01,Very Good,F,VS2,62.5,59.0,6.38,6.42,4.0,6159
16453,0.98,Fair,G,I1,67.3,60.0,6.17,6.11,4.14,1932
25826,1.54,Ideal,G,VS1,62.3,57.0,7.35,7.38,4.59,13846
18529,0.31,Ideal,E,VVS2,61.7,56.0,4.36,4.33,2.68,1046
15974,0.4,Premium,E,VS2,62.0,58.0,4.73,4.69,2.92,1038
6678,2.09,Premium,H,SI2,62.1,58.0,8.22,8.17,5.09,17156
26215,0.31,Premium,G,VS2,61.2,58.0,4.32,4.37,2.66,544
11453,0.37,Ideal,D,VS2,61.3,56.0,4.6,4.64,2.83,876
10389,1.15,Good,H,VS2,63.1,56.0,6.62,6.7,4.2,5646
5793,0.9,Good,H,VS2,64.1,56.0,6.0,6.05,3.86,3902
26241,0.5,Very Good,J,SI1,62.8,58.0,5.05,5.08,3.18,990
26482,1.01,Very Good,D,SI2,60.5,58.0,6.45,6.5,3.92,4799
14664,0.51,Premium,D,VS1,59.5,57.0,5.24,5.21,3.11,1873
14052,0.51,Ideal,E,VS1,61.5,56.0,5.11,5.16,3.16,1758
16635,0.26,Very Good,F,VVS2,60.0,59.0,4.11,4.15,2.48,597
25819,1.63,Ideal,I,VS2,61.9,54.3,7.54,7.58,4.68,11019
7722,0.27,Ideal,D,VVS2,61.5,56.0,4.15,4.18,2.56,586
20813,0.51,Premium,F,VS2,61.4,58.0,5.13,5.09,3.14,1619
1343,0.54,Ideal,E,VS1,61.0,56.0,5.35,5.24,3.23,2041
24141,0.36,Ideal,E,SI1,61.4,57.0,4.56,4.59,2.81,631
5282,0.31,Ideal,D,VS1,60.5,57.0,4.39,4.41,2.66,752
4919,0.36,Ideal,E,VVS2,61.0,55.0,4.6,4.62,2.81,1131
793,1.52,Premium,F,VS2,60.9,61.0,7.46,7.28,4.49,13919
23612,0.41,Ideal,E,SI1,62.4,55.0,4.78,4.74,2.97,969
9028,0.34,Very Good,G,VS1,62.2,55.0,4.48,4.52,2.8,640
26087,1.37,Good,I,VS2,64.1,58.0,6.92,6.9,4.43,5449
3951,0.42,Very Good,H,SI1,59.5,57.0,4.78,5.11,2.94,700
10320,0.71,Very Good,F,VVS1,61.8,55.0,5.71,5.77,3.55,3461
2142,0.47,Ideal,G,VVS1,61.3,56.0,5.03,5.05,3.09,1441
7619,0.32,Ideal,H,VS1,61.8,53.0,4.41,4.43,2.73,516
7695,0.8,Premium,J,SI1,60.1,57.0,6.03,5.98,3.61,2227
23184,1.51,Very Good,I,VS1,61.8,63.0,7.28,7.34,4.52,9467
8824,0.96,Premium,E,SI2,60.4,56.0,6.32,6.23,3.79,2961
2453,0.32,Premium,H,VVS2,61.0,58.0,4.44,4.41,2.7,828
9628,0.39,Premium,E,VS1,59.6,60.0,4.75,4.72,2.82,1097
13841,0.31,Ideal,F,VVS1,62.0,55.0,4.34,4.37,2.7,828
14889,0.7,Premium,F,SI1,62.6,55.0,5.65,4.5,3.0,2184
24496,0.9,Fair,H,VS2,65.6,55.0,6.01,5.97,3.93,3375
16670,1.51,Premium,E,SI1,63.0,58.0,7.4,7.27,4.62,8836
5825,0.43,Ideal,G,SI1,62.0,55.0,4.84,4.87,3.01,795
10693,0.31,Premium,D,SI1,61.4,58.0,4.34,4.39,2.68,571
7092,1.01,Good,G,VVS2,58.2,55.0,6.65,6.68,3.88,7306
17991,1.07,Very Good,G,SI2,62.9,59.0,6.51,6.58,4.12,4321
9906,1.02,Very Good,F,VVS2,62.9,59.0,6.37,6.42,4.02,8940
21805,0.31,Premium,D,SI2,62.1,59.0,4.31,4.35,2.69,462
19775,1.13,Ideal,I,VS2,62.3,56.0,6.63,6.73,4.16,4940
11524,1.29,Ideal,E,VVS2,59.8,59.0,7.07,7.11,4.24,13530
10455,0.35,Premium,D,SI1,62.1,58.0,4.54,4.51,2.81,827
10423,2.33,Very Good,H,SI2,63.2,56.0,8.44,8.35,5.31,13500
26628,0.46,Ideal,G,VVS1,61.6,55.0,5.0,5.03,3.09,1800
20135,0.71,Premium,J,VS2,60.1,61.0,5.82,5.77,3.48,1968
16515,0.73,Ideal,G,VVS1,61.6,56.0,5.76,5.79,3.56,3913
26186,2.01,Premium,H,VS2,60.1,61.0,8.14,8.06,4.87,17068
8408,1.02,Very Good,E,SI1,60.5,63.0,6.54,6.48,3.94,4901
293,0.38,Ideal,D,VS1,62.5,56.0,4.64,4.67,2.91,1067
21343,1.51,Ideal,H,VS1,62.5,54.0,7.28,7.34,4.57,12071
16906,0.9,Very Good,E,SI1,62.6,61.0,6.06,6.11,3.81,4315
7795,0.32,Premium,G,SI1,61.0,61.0,4.41,4.38,2.68,612
24629,1.39,Premium,E,SI2,62.7,58.0,7.11,6.99,4.42,7445
20687,0.57,Premium,E,SI1,62.5,57.0,5.28,5.22,3.28,1429
13449,0.9,Fair,E,SI1,65.5,59.0,6.06,6.03,3.96,3508
2638,0.72,Very Good,D,SI1,60.5,57.0,5.85,5.89,3.55,3102
9495,0.36,Ideal,H,SI1,,57.0,4.6,4.57,2.82,648
2403,0.32,Ideal,H,VVS2,61.9,53.0,4.42,4.44,2.74,619
6614,1.26,Very Good,G,VVS2,62.1,58.0,6.92,6.83,4.27,9158
21801,0.32,Good,G,SI1,63.5,56.0,4.35,4.38,2.77,477
8576,0.74,Ideal,D,VS2,61.8,56.0,5.79,5.82,3.59,3858
8150,0.53,Ideal,E,VS2,62.1,54.6,5.19,5.21,3.23,1690
23628,0.9,Ideal,E,SI2,62.1,56.0,6.25,6.19,3.86,3804
25843,2.14,Premium,G,SI2,60.4,59.0,8.32,8.38,5.04,17513
1914,1.01,Premium,F,SI2,,59.0,6.32,6.27,3.96,4616
17970,0.82,Ideal,E,SI1,62.1,55.0,5.98,6.0,3.72,3577
21536,1.34,Premium,F,VS2,61.1,58.0,7.12,7.05,4.33,10431
25644,0.52,Ideal,G,VVS2,61.3,56.0,5.18,5.2,3.18,1897
8304,0.56,Ideal,D,VS2,62.8,57.0,5.29,5.25,3.31,2066
26506,1.0,Premium,H,I1,62.7,59.0,6.39,6.33,3.98,2058
14031,0.41,Ideal,E,VS2,61.8,56.0,4.78,4.74,2.94,999
17036,0.44,Ideal,E,VS2,61.5,56.0,4.9,4.92,3.02,1003
4412,0.58,Premium,E,SI1,62.1,58.0,5.35,5.31,3.31,1812
2535,0.7,Premium,F,VVS1,62.4,56.0,5.69,5.63,3.53,3300
17105,1.2,Ideal,I,VS1,61.5,59.0,6.82,6.84,4.2,6380
12038,1.51,Very Good,G,VS1,61.8,57.0,7.31,7.42,4.55,13348
25613,0.71,Ideal,G,SI1,61.7,56.0,5.74,5.77,3.55,2518
19139,0.59,Premium,H,VS2,60.2,60.0,5.45,5.42,3.27,1590
13858,1.51,Ideal,F,SI1,61.5,55.0,7.39,7.35,4.53,12152
16957,0.38,Ideal,F,SI1,60.9,55.0,4.7,4.72,2.87,844
945,0.4,Premium,E,SI1,60.8,62.0,4.76,4.72,2.88,882
17771,0.52,Ideal,G,VVS2,61.7,56.0,5.16,5.14,3.18,2012
4134,0.3,Ideal,D,SI1,61.7,56.0,4.35,4.31,2.67,709
25096,1.02,Ideal,D,SI1,62.1,53.0,6.43,6.38,3.98,4798
5109,1.5,Very Good,E,SI2,63.5,60.0,7.19,7.12,4.54,6300
14790,0.25,Very Good,E,VVS2,63.0,57.0,4.0,4.06,2.54,575
26014,1.37,Premium,H,VS1,62.9,58.0,7.12,7.07,4.46,8669
24212,0.81,Very Good,E,SI1,60.3,60.0,6.07,6.1,3.67,2797
21450,0.31,Very Good,I,VVS1,63.1,59.0,4.31,4.25,2.7,732
19000,0.93,Ideal,E,SI1,62.2,55.0,6.24,6.27,3.89,4374
15852,1.03,Ideal,H,SI2,61.6,54.0,6.51,6.55,4.02,4611
8440,0.4,Ideal,E,SI2,61.8,55.2,4.75,4.77,2.94,679
14589,0.23,Very Good,F,VVS2,60.8,59.0,3.97,3.99,2.42,472
25887,0.37,Ideal,E,VVS2,61.8,54.0,4.63,4.6,2.85,1082
5930,1.26,Ideal,J,VS1,62.2,58.0,6.88,6.92,4.29,6332
830,0.34,Ideal,G,SI1,61.2,57.0,4.53,4.56,2.78,507
15521,1.01,Ideal,H,VS2,61.9,57.0,6.42,6.48,3.99,5028
22985,0.32,Very Good,H,VS2,63.1,55.0,4.36,4.33,2.74,648
5890,0.38,Very Good,J,IF,60.9,61.0,4.66,4.73,2.86,827
3790,0.34,Ideal,E,SI1,61.4,54.0,4.53,4.5,2.77,765
19760,1.53,Premium,H,VVS2,60.4,60.0,7.41,7.46,4.49,11982
20592,0.3,Ideal,E,VS2,61.6,56.0,4.27,4.3,2.64,658
22977,0.71,Good,J,VS2,63.5,64.0,5.65,5.6,3.57,1644
14662,0.52,Ideal,I,SI2,61.9,55.0,5.17,5.23,3.22,1125
17318,0.3,Ideal,G,VS1,61.8,54.0,4.29,4.32,2.66,605
15391,1.2,Ideal,D,VS2,61.4,55.0,6.87,6.78,4.19,9596
15980,1.01,Very Good,G,VS1,63.1,55.0,6.34,6.37,4.01,6795
25987,0.5,Very Good,D,SI1,62.5,58.0,5.06,4.98,3.14,1231
20803,0.3,Good,J,VS1,63.5,58.0,4.24,4.27,2.7,394
8471,0.3,Premium,E,VS2,62.0,60.0,4.23,4.26,2.63,658
12979,0.3,Ideal,F,VS2,60.9,56.0,4.35,4.32,2.64,776
22144,0.31,Ideal,G,VS2,61.8,57.0,4.34,4.36,2.69,544
2375,0.7,Ideal,F,VS1,,58.0,5.7,5.73,3.5,3154
16886,2.12,Premium,J,SI2,62.3,61.0,8.21,8.16,5.1,12140
9505,0.51,Premium,F,VVS2,61.9,56.0,5.17,5.13,3.19,2310
17424,0.57,Very Good,I,SI1,61.1,61.0,5.34,5.37,3.27,1151
26388,0.56,Ideal,F,VS1,61.7,54.0,5.28,5.32,3.27,1915
9339,0.31,Premium,E,VVS1,62.0,59.0,4.3,4.34,2.68,789
